w_PLA_90 = (1.916707, 6.353960, -36.053086, 32.434154, -39.905529, -17.922741, -47.006765, 22.888613, -16.659730, -6.658691, 19.079111, -5.991583, -5.590716)
w_PLA_91 = (2.625442, 6.679295, -52.452054, 44.708160, -59.224182, -24.471034, -64.770175, 31.285858, -24.278126, -9.565925, 24.534088, -6.725657, -8.200104)
w_PLA_92 = (2.739939, 6.215471, -54.378903, 47.843216, -61.801832, -24.694668, -65.841186, 34.380822, -26.141473, -9.975474, 26.296259, -6.457236, -10.317967)
w_PLA_93 = (1.921382, 6.367322, -35.960267, 32.397554, -39.780130, -18.119562, -47.332516, 22.900241, -16.738900, -6.729762, 19.215805, -6.196714, -5.742097)
w_PLA_94 = (1.908873, 6.332469, -36.126321, 32.402752, -39.857654, -17.912358, -46.733398, 23.118907, -16.659375, -6.750886, 19.010850, -6.194467, -5.644115)
w_PLA_95 = (2.739091, 6.158492, -54.170718, 47.975545, -61.696963, -24.657163, -65.836286, 34.628919, -26.140167, -10.032384, 26.579676, -6.442463, -10.694866)
w_PLA_96 = (1.913905, 6.277987, -36.323333, 32.561895, -40.194376, -17.768358, -46.691316, 23.094891, -16.655144, -6.761200, 19.037880, -5.877303, -5.704103)
w_PLA_97 = (2.330727, 6.081116, -46.895585, 39.734193, -52.659888, -21.625263, -57.065956, 27.837316, -21.407040, -8.501685, 21.540673, -6.045760, -6.954200)
w_PLA_98 = (1.915774, 6.207032, -36.493969, 32.429023, -40.358032, -17.904871, -46.907717, 22.942916, -16.724925, -6.824662, 18.918257, -5.964350, -5.742575)
w_PLA_99 = (1.915331, 6.174433, -36.483886, 32.394411, -40.384628, -17.922672, -46.958694, 22.883159, -16.728430, -6.835537, 18.899284, -5.935297, -5.738675)
w_PLA_100 = (2.891395, 7.126259, -54.163640, 51.517507, -62.199522, -25.250258, -69.036425, 38.002700, -27.079083, -10.405566, 30.790436, -6.665922, -13.541094)
w_PLA_101 = (2.338235, 6.285924, -47.882966, 39.772654, -53.243048, -21.751232, -56.782418, 27.772533, -21.405920, -8.519392, 20.845938, -6.294162, -5.994399)
w_PLA_102 = (2.455830, 5.953742, -49.783342, 43.221464, -56.353275, -21.811708, -58.869791, 31.346896, -22.797897, -9.478583, 23.899809, -5.626744, -9.430211)
w_PLA_103 = (2.734131, 6.118289, -54.072288, 47.840581, -61.666340, -24.688093, -65.984038, 34.500169, -26.136379, -9.999176, 26.530015, -6.418734, -10.646466)
w_PLA_104 = (2.546522, 6.047561, -52.913291, 43.229524, -59.455528, -23.791296, -62.414585, 29.979761, -23.794118, -9.388271, 22.259114, -6.319612, -6.947570)
w_PLA_105 = (2.236862, 8.157475, -39.714564, 37.548059, -43.571963, -21.651548, -55.878068, 27.231342, -19.156709, -7.842176, 23.910787, -8.614351, -7.729487)
w_PLA_106 = (2.886231, 6.890528, -54.865161, 51.404285, -63.052933, -25.313381, -69.060529, 37.716787, -27.234085, -10.364465, 30.102548, -6.464247, -12.892826)
w_PLA_107 = (3.009228, 7.222452, -57.024692, 52.952536, -65.655464, -27.041374, -73.102243, 38.239152, -28.512200, -10.354498, 30.613326, -6.963201, -12.014588)
w_PLA_108 = (2.873962, 7.011718, -54.006665, 51.491309, -62.071497, -25.150829, -68.647762, 38.257036, -27.075066, -10.387323, 30.704647, -6.721812, -13.538284)
w_PLA_109 = (2.318421, 5.974322, -47.043627, 39.713351, -52.753969, -21.589713, -56.810397, 28.176246, -21.416669, -8.698611, 21.546595, -6.228305, -7.261669)
w_PLA_110 = (2.335443, 6.239181, -46.989185, 39.440797, -52.639610, -22.181593, -57.917086, 27.459410, -21.473308, -8.431133, 21.269846, -6.513079, -6.268525)
w_PLA_111 = (2.323354, 5.886838, -47.784147, 39.643879, -53.582887, -21.739658, -57.107819, 27.904870, -21.488450, -8.774560, 21.102672, -6.129406, -6.782707)
w_PLA_112 = (2.727975, 5.926120, -53.524692, 47.564174, -61.175987, -24.784476, -65.989848, 34.157600, -26.313826, -9.832662, 26.417516, -6.453586, -10.705357)
w_PLA_113 = (1.911382, 6.281230, -35.785876, 32.399419, -39.609117, -17.876762, -46.787803, 22.933286, -16.728221, -6.597809, 19.090510, -6.029157, -5.726282)
w_PLA_114 = (2.555583, 6.192354, -51.333593, 44.262540, -58.176942, -23.354633, -62.177086, 31.380995, -23.952287, -9.296973, 24.024720, -6.106440, -8.350432)
w_PLA_115 = (2.094270, 5.951131, -41.857788, 35.332772, -46.568601, -19.784842, -51.409373, 24.460896, -19.033696, -7.298767, 18.873800, -5.949123, -4.888759)
w_PLA_116 = (2.327700, 6.035104, -47.446488, 39.650044, -53.202488, -21.690886, -57.085437, 27.728751, -21.385907, -8.551978, 21.141392, -6.052504, -6.571141)
w_PLA_117 = (2.074871, 5.743691, -40.877991, 34.935704, -45.612227, -19.703376, -51.102158, 24.244120, -19.032454, -7.214522, 19.014210, -6.011465, -5.453326)
w_PLA_118 = (2.566277, 6.276999, -52.914923, 43.208303, -59.624077, -24.395677, -63.874911, 29.624630, -23.936650, -9.264908, 22.373333, -6.526932, -6.271162)
w_PLA_119 = (2.877635, 6.802542, -57.048652, 49.513019, -64.699695, -26.626710, -70.317816, 35.090906, -27.247039, -10.280051, 27.087216, -7.280244, -9.754153)
w_PLA_120 = (2.464733, 6.535148, -48.749408, 42.799689, -55.045773, -22.333050, -59.817094, 30.617877, -22.556070, -9.106265, 24.065011, -6.128244, -8.568195)
w_PLA_121 = (2.929301, 8.245489, -51.438722, 50.870151, -58.179483, -26.838819, -70.892577, 37.624679, -27.129098, -10.124020, 32.140451, -9.158671, -14.047437)
w_PLA_122 = (2.088550, 5.866439, -42.074493, 35.407261, -46.756887, -19.609144, -50.942813, 24.655005, -19.016727, -7.368266, 18.756540, -5.878643, -4.958792)
w_PLA_123 = (2.329047, 6.123735, -47.448203, 39.658911, -53.182432, -21.855553, -57.394286, 27.800124, -21.405082, -8.620527, 21.261808, -6.232233, -6.511645)
w_PLA_124 = (1.916046, 6.315870, -36.563673, 32.553231, -40.530414, -17.778811, -46.821886, 22.797782, -16.652429, -6.563901, 18.676390, -5.645101, -4.975543)
w_PLA_125 = (1.915946, 6.344178, -36.611039, 32.395142, -40.320152, -17.967797, -46.867741, 22.918274, -16.653109, -6.818537, 18.793708, -6.115227, -5.434237)
w_PLA_126 = (2.864708, 6.589579, -53.840814, 50.780447, -61.950826, -25.264887, -68.639368, 37.312195, -27.270469, -10.282714, 30.098543, -6.651323, -13.665525)
w_PLA_127 = (2.352093, 6.358383, -46.900130, 39.603273, -52.530704, -22.283418, -58.212272, 27.386065, -21.570864, -8.298778, 21.406661, -6.500037, -6.176162)
w_PLA_128 = (2.858194, 6.417195, -54.180234, 50.886199, -62.490280, -25.281202, -68.615699, 37.445599, -27.452373, -10.272730, 29.798948, -6.509151, -13.181407)
w_PLA_129 = (2.741786, 6.188406, -54.001943, 47.948667, -61.568598, -24.690150, -66.029335, 34.539019, -26.167014, -9.970605, 26.674007, -6.421316, -10.707256)
w_PLA_130 = (2.086497, 5.837208, -41.730466, 35.260489, -46.494188, -19.658337, -51.094682, 24.400170, -19.026765, -7.272565, 18.768549, -5.821691, -4.886831)
w_PLA_131 = (2.326573, 5.889451, -48.021978, 39.602780, -53.832911, -21.806029, -57.279326, 27.774928, -21.514279, -8.760739, 20.947767, -6.113476, -6.592416)
w_PLA_132 = (2.098468, 5.891144, -41.958356, 35.205701, -46.847443, -19.862559, -51.806723, 24.041317, -19.030027, -7.247533, 18.741245, -5.723243, -4.704707)
w_PLA_133 = (2.740856, 6.301187, -54.433753, 47.788658, -62.000553, -24.760687, -66.334349, 34.250934, -25.966114, -10.095355, 26.487943, -6.361865, -10.360694)
w_PLA_134 = (2.860247, 7.074101, -54.568777, 50.895336, -62.493956, -25.129771, -68.428535, 37.408425, -26.727995, -10.403215, 29.843528, -6.605882, -12.572935)
w_PLA_135 = (2.854591, 6.460970, -53.835940, 50.789525, -61.857859, -25.002584, -67.791711, 37.410392, -27.268355, -10.285886, 29.852252, -6.535981, -13.594281)
w_PLA_136 = (2.750158, 6.216845, -54.875609, 48.048557, -62.445242, -24.829122, -66.344322, 34.558043, -26.175879, -10.086619, 26.390223, -6.440983, -10.392494)
w_PLA_137 = (2.334589, 6.324298, -46.670454, 39.731227, -52.027883, -21.783922, -56.761868, 27.877426, -21.457107, -8.301245, 21.356954, -6.499014, -6.418101)
w_PLA_138 = (2.862902, 6.463598, -52.975650, 51.115926, -61.168635, -25.044422, -68.203386, 37.893737, -27.508320, -10.179325, 30.694344, -6.615180, -14.410056)
w_PLA_139 = (2.769456, 6.238782, -55.348101, 48.595500, -62.618882, -24.598664, -65.594732, 35.052000, -26.397079, -10.128928, 26.431588, -6.409630, -10.705986)
w_PLA_140 = (2.885250, 6.554410, -55.193292, 50.780650, -63.287128, -25.891605, -69.572123, 37.021837, -27.597589, -10.340217, 29.296443, -6.911536, -12.553968)
w_PLA_141 = (2.843785, 7.384601, -53.488934, 50.390429, -61.042073, -25.130319, -68.121739, 37.048721, -26.396524, -10.217959, 29.926227, -6.979922, -12.386432)
w_PLA_142 = (2.102631, 6.025080, -42.071114, 35.423584, -46.778686, -19.766605, -51.450725, 24.336443, -19.030554, -7.232241, 18.772576, -5.815362, -4.609228)
w_PLA_143 = (2.156002, 6.654907, -40.997208, 36.885416, -45.860441, -19.923511, -52.765094, 26.085322, -19.138024, -7.488224, 21.380350, -6.134965, -6.529648)
w_PLA_144 = (1.906596, 6.196028, -35.927207, 32.125463, -39.650454, -17.961311, -46.695016, 22.685278, -16.738235, -6.647187, 18.771594, -6.158799, -5.609314)
w_PLA_145 = (2.768018, 6.329808, -53.333352, 48.981656, -60.998952, -24.456085, -66.068377, 35.926680, -26.316001, -10.179692, 28.292624, -6.452164, -12.476772)
w_PLA_146 = (2.548069, 5.995527, -51.486633, 43.815106, -58.329886, -23.405157, -62.235160, 30.933158, -23.943716, -9.451166, 23.759856, -6.120796, -8.584174)
w_PLA_147 = (2.282427, 8.349673, -41.028602, 38.344109, -45.006863, -22.026558, -56.854457, 27.559512, -19.525102, -7.873818, 23.876433, -8.534045, -7.001663)
w_PLA_148 = (2.293013, 5.436282, -49.578002, 39.211166, -55.649822, -21.009185, -55.636107, 26.720405, -21.271699, -8.463610, 18.877200, -4.792589, -4.567213)
w_PLA_149 = (2.879975, 6.997800, -55.500100, 50.874689, -63.653580, -25.621149, -69.673688, 37.006407, -27.045104, -10.395934, 29.432629, -6.575234, -11.940577)
w_PLA_150 = (2.315899, 5.912710, -46.909215, 39.609020, -52.742516, -21.571435, -56.812415, 27.868423, -21.441693, -8.530509, 21.330893, -6.025986, -6.870447)
w_PLA_151 = (2.321046, 6.048862, -46.198495, 39.606246, -51.972226, -21.665536, -56.987147, 27.837121, -21.486544, -8.337283, 21.651286, -6.188900, -6.970800)
w_PLA_152 = (2.278245, 6.852759, -44.760784, 38.239332, -49.658748, -21.596000, -56.331738, 26.691704, -20.262418, -8.248318, 21.461157, -6.875456, -6.298922)
w_PLA_153 = (2.264138, 5.984205, -47.760888, 37.807054, -52.906635, -21.572477, -55.664177, 25.679538, -20.769150, -8.223246, 18.719542, -6.144876, -4.181493)
w_PLA_154 = (3.040190, 9.156088, -52.024756, 53.124607, -59.182784, -27.768223, -74.357229, 39.799921, -27.596461, -10.633545, 35.033960, -9.662816, -15.518711)
w_PLA_155 = (2.328230, 6.215685, -46.121370, 39.616652, -51.743845, -21.828030, -57.160876, 27.770814, -21.479414, -8.274528, 21.662717, -6.384601, -6.736390)
w_PLA_156 = (2.141544, 6.426801, -41.561886, 36.488135, -46.461176, -19.995477, -52.736968, 25.733687, -19.106806, -7.635662, 20.777072, -6.128766, -6.267534)
w_PLA_157 = (2.880226, 7.153010, -53.373623, 51.015210, -61.346078, -25.297500, -69.099450, 37.408015, -26.930821, -10.203315, 30.755959, -6.736591, -13.570819)
w_PLA_158 = (2.882412, 7.080218, -54.020064, 51.443001, -61.958928, -25.139422, -68.601038, 38.050517, -27.073890, -10.377216, 30.684057, -6.713544, -13.557398)
w_PLA_159 = (1.907289, 6.160615, -36.343244, 32.412633, -40.337565, -17.766575, -46.688236, 22.827204, -16.688496, -6.618094, 18.713692, -5.721966, -5.333147)
